datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-09 10:36:59;0.026791;0.0400865;1.41971;0.054711;76.0557;25.7793;242.186;32;0;0
2020-03-09 10:37:00;0.0271118;0.040401;1.10764;0.382638;75.8261;25.782;224.361;32;0;0
2020-03-09 10:37:01;0.0261519;0.0390111;1.06531;0.054711;75.7827;25.7768;248.594;32;0;0
2020-03-09 10:37:02;0.0272481;0.0412677;0.909726;0.054711;76.0277;25.7759;225.2;32.9988;0;0
2020-03-09 10:37:03;0.0265921;0.0408388;1.23355;0.054711;75.9086;25.7791;235.134;32.0012;0;0
2020-03-09 10:37:04;0.0272659;0.0416846;1.21459;-0.273216;75.9896;25.7745;221.278;32;0;0
2020-03-09 10:37:05;0.0268028;0.040569;1.22804;-0.273216;75.8656;25.7672;224.617;32;0;0
2020-03-09 10:37:06;0.0268632;0.0413093;1.09797;0.054711;76.166;25.7787;232.164;31.0012;0;0
2020-03-09 10:37:07;0.0273766;0.0418714;0.797521;0.054711;76.2521;25.7885;223.304;32.9976;0;0
2020-03-09 10:37:08;0.026919;0.0404124;1.23953;0.054711;75.8458;25.7721;224.308;32.0012;0;0
2020-03-09 10:37:09;0.0270911;0.0401464;0.916199;-0.273216;75.998;25.7717;247.967;32;0;0
2020-03-09 10:37:10;0.0270105;0.0408708;1.22249;-0.273216;75.9577;25.7717;231.934;32;0;0
2020-03-09 10:37:11;0.0272409;0.0399733;1.14192;0.054711;75.7894;25.7711;229.224;32;0;0
2020-03-09 10:37:12;0.0265863;0.0397153;0.750285;0.054711;75.9798;25.7746;212.336;32.9988;0;0
2020-03-09 10:37:13;0.0270384;0.0397496;0.827692;0.382638;75.9791;25.7753;252.69;32.0012;0;0
2020-03-09 10:37:14;0.0267822;0.0392338;1.38119;0.382638;75.8355;25.7893;234.817;32;0;0
2020-03-09 10:37:15;0.0267601;0.039099;1.19711;0.054711;75.8652;25.7763;231.599;32;0;0
2020-03-09 10:37:16;0.0268899;0.0392382;1.03545;0.054711;75.826;25.7865;244.23;32.0012;0;0
2020-03-09 10:37:17;0.0264288;0.0385891;0.673024;0.054711;75.7422;25.7794;229.878;31.0012;0;0
2020-03-09 10:37:18;0.0268402;0.0397659;0.932498;0.382638;75.9234;25.7802;237.666;31.9988;0;0
2020-03-09 10:37:20;0.0263761;0.039924;0.552269;0.054711;75.7929;25.7827;233.551;32;0;0
2020-03-09 10:37:21;0.026966;0.0410439;0.972814;0.710565;75.8125;25.7721;231.668;32.9988;0;0
2020-03-09 10:37:22;0.0266105;0.0395972;1.03617;0.054711;75.8308;25.7813;241.904;32.0012;0;0
2020-03-09 10:37:23;0.0266481;0.0408016;0.907735;0.382638;75.8406;25.7824;231.046;32;0;0
2020-03-09 10:37:24;0.0273507;0.0417609;0.508709;0.382638;75.7261;25.7895;245.017;32;0;0
2020-03-09 10:37:25;0.0267371;0.0400151;0.619945;0.054711;75.9129;25.7826;242.736;32;0;0
2020-03-09 10:37:26;0.0271043;0.0400403;0.436779;0.054711;75.7717;25.7903;210.578;32;0;0
2020-03-09 10:37:27;0.0271651;0.0410318;0.71272;0.054711;75.7971;25.7916;234.298;32;0;0
2020-03-09 10:37:28;0.0274795;0.0394714;0.453908;0.054711;76.0057;25.7818;215.175;32.0012;0;0
2020-03-09 10:37:29;0.0271815;0.0398906;0.743567;0.382638;75.7925;25.7919;230.635;32;0;0
2020-03-09 10:37:31;0.0268137;0.0397221;0.430818;0.382638;75.8198;25.7874;209.988;32;0;0
2020-03-09 10:37:32;0.0267369;0.0387394;0.737595;0.382638;75.8262;25.7874;246.101;32.9988;0;0
2020-03-09 10:37:33;0.0264982;0.0394354;0.691714;0.054711;75.8154;25.788;231.35;32.0012;0;0
2020-03-09 10:37:34;0.0267933;0.039516;0.771931;0.054711;75.861;25.788;233.78;32;0;0
2020-03-09 10:37:35;0.0264357;0.039035;0.822759;0.054711;75.5875;25.7953;245.66;32.9988;0;0
2020-03-09 10:37:36;0.0266438;0.0394902;1.02752;0.054711;75.7711;25.7958;233.463;32.0012;0;0
2020-03-09 10:37:37;0.0264455;0.0392772;0.455765;-0.601143;75.7165;25.7858;216.264;32;0;0
2020-03-09 10:37:38;0.0268122;0.040583;0.798224;0.054711;75.7837;25.7802;230.733;32;0;0
2020-03-09 10:37:39;0.0266406;0.0391134;0.465822;0.054711;75.6885;25.7813;208.707;32.9988;0;0
2020-03-09 10:37:40;0.0265014;0.0394663;0.930329;-0.273216;75.7863;25.7946;232.566;32.0012;0;0
2020-03-09 10:37:41;0.0271148;0.0404588;0.641786;0.054711;75.74;25.7901;229.626;32;0;0
2020-03-09 10:37:42;0.0265424;0.0392105;0.832994;-0.273216;75.6823;25.7866;232.351;32;0;0
2020-03-09 10:37:43;0.0268481;0.0396574;0.528034;0.382638;75.7696;25.7924;208.869;32;0;0
2020-03-09 10:37:44;0.0270087;0.040435;0.8457;0.054711;75.5574;25.7797;230.264;32.9988;0;0
2020-03-09 10:37:45;0.0269748;0.0396599;0.670014;0.054711;75.5523;25.7926;248.1;32.0012;0;0
2020-03-09 10:37:46;0.0266446;0.0400137;0.650961;0.054711;75.639;25.7816;223.154;32;0;0
2020-03-09 10:37:47;0.0270641;0.040434;0.6372;0.054711;75.6222;25.7717;233.145;32.9988;0;0
2020-03-09 10:37:48;0.0266703;0.0403469;1.02426;0.382638;75.4884;25.7903;254.331;32.0012;0;0
2020-03-09 10:37:49;0.0267744;0.0400904;0.626153;0.382638;75.5546;25.7747;239.357;32;0;0
2020-03-09 10:37:50;0.0269321;0.0410711;0.930354;0.054711;75.7242;25.7726;231.096;32;0;0
2020-03-09 10:37:51;0.0266609;0.039537;0.752435;0.382638;75.5995;25.7711;250.377;32.9988;0;0
2020-03-09 10:37:52;0.0273176;0.0407929;0.825299;0.382638;75.5614;25.7739;235.467;32.0012;0;0
2020-03-09 10:37:54;0.0268759;0.0410148;1.09628;-0.273216;75.5697;25.7652;250.386;32;0;0
2020-03-09 10:37:55;0.0275764;0.0407891;0.782408;0.054711;75.3974;25.7641;234.409;32.9988;0;0
2020-03-09 10:37:56;0.0268423;0.0395666;1.07222;-0.601143;75.4782;25.7657;223.054;32.0012;0;0
2020-03-09 10:37:57;0.0272873;0.0409279;0.682909;0.054711;75.4186;25.7659;242.096;32;0;0
2020-03-09 10:37:58;0.0270225;0.0403787;0.573894;0.054711;75.3578;25.7705;215.746;32.9988;0;0
2020-03-09 10:37:59;0.0269568;0.0394065;0.666769;0.054711;75.2558;25.7653;231.136;32.0012;0;0
2020-03-09 10:38:00;0.0271506;0.0392775;1.23282;0.054711;75.3719;25.7661;254.465;32;0;0
2020-03-09 10:38:01;0.0274035;0.0394935;0.680915;-0.273216;75.3143;25.7541;230.709;32;0;0
2020-03-09 10:38:02;0.0268466;0.0387115;1.15494;-0.273216;75.3465;25.7616;237.54;32.9988;0;0
2020-03-09 10:38:03;0.0265662;0.0391254;0.691585;0.054711;75.328;25.7599;231.033;32.0012;0;0
2020-03-09 10:38:04;0.0267087;0.0390738;1.36882;-0.273216;75.0612;25.7525;253.975;32;0;0
2020-03-09 10:38:05;0.0264328;0.038746;1.11232;0.054711;75.1162;25.7647;225.381;32;0;0
2020-03-09 10:38:06;0.0264172;0.0393604;0.761611;-0.273216;75.1847;25.7624;231.865;32;0;0
2020-03-09 10:38:07;0.026551;0.0397251;0.779096;-0.273216;75.0596;25.7624;231.949;32;0;0
2020-03-09 10:38:08;0.0263752;0.0395772;0.899661;0.054711;75.0497;25.7741;225.546;32;0;0
2020-03-09 10:38:09;0.0266831;0.0405282;0.831199;0.382638;74.9995;25.7808;224.946;32;0;0
2020-03-09 10:38:10;0.0267601;0.0402889;1.02323;0.710565;74.7665;25.7797;251.095;32.9988;0;0
2020-03-09 10:38:11;0.026686;0.040105;1.04021;-0.273216;74.7801;25.7867;252.131;32.0012;0;0
2020-03-09 10:38:12;0.0267999;0.0403273;1.06448;0.382638;74.8078;25.7842;253.968;32;0;0
2020-03-09 10:38:13;0.0268403;0.0408072;0.584086;0.054711;74.9094;25.7806;231.057;32;0;0
2020-03-09 10:38:14;0.0270254;0.041062;1.37381;0.054711;74.8079;25.7947;230.471;32;0;0
2020-03-09 10:38:15;0.0262308;0.039117;1.31281;0.382638;74.6785;25.8026;229.933;32;0;0
2020-03-09 10:38:16;0.0267565;0.0390148;1.01934;0.054711;74.5466;25.802;232.618;32;0;0
2020-03-09 10:38:17;0.0268312;0.0395783;0.987221;0.054711;74.5099;25.8042;225.254;32;0;0
2020-03-09 10:38:19;0.0268952;0.0398181;1.1045;0.054711;74.527;25.8216;238.838;32;0;0
2020-03-09 10:38:20;0.0269799;0.0390927;0.620864;0.054711;74.4139;25.8175;227.545;32;0;0
2020-03-09 10:38:21;0.0263232;0.0384593;1.47904;0.054711;74.2988;25.8221;241.9;32;0;0
2020-03-09 10:38:22;0.0268829;0.0392997;1.02088;-0.273216;74.4881;25.8244;227.588;32;0;0
2020-03-09 10:38:23;0.0266711;0.0389668;1.15009;0.054711;74.2032;25.8225;234.429;32.999;0;0
2020-03-09 10:38:24;0.0261937;0.0388779;1.4108;0.710565;74.1437;25.8331;221.047;32.001;0;0
2020-03-09 10:38:25;0.0264924;0.0389529;1.35354;0.054711;74.0664;25.8189;243.599;32;0;0
2020-03-09 10:38:26;0.0262513;0.0390681;0.546851;0.382638;73.9867;25.8223;230.498;32.999;0;0
2020-03-09 10:38:27;0.0262209;0.0390148;1.33667;0.054711;74.1324;25.8199;237.995;32.001;0;0
2020-03-09 10:38:28;0.0264901;0.0398012;1.13612;0.054711;73.9974;25.8244;211.026;32;0;0
2020-03-09 10:38:29;0.0261949;0.0394099;1.15046;0.054711;74.0133;25.8208;206.347;32.999;0;0
2020-03-09 10:38:30;0.0267153;0.0401489;1.26885;0.382638;73.9093;25.8146;234.615;32.001;0;0
2020-03-09 10:38:31;0.0266829;0.0402412;1.45449;-0.601143;73.827;25.8166;245.556;32.999;0;0
2020-03-09 10:38:32;0.0265895;0.0399648;0.775973;0.382638;73.8559;25.8163;237.405;32.001;0;0
2020-03-09 10:38:33;0.0264897;0.0406302;1.44936;0.382638;73.7733;25.8114;253.35;32;0;0
2020-03-09 10:38:34;0.0269563;0.0406244;1.24063;0.054711;73.7108;25.8103;225.662;32.999;0;0
2020-03-09 10:38:35;0.0264519;0.0406966;0.858834;-0.273216;73.7594;25.8072;213.124;33;0;0
2020-03-09 10:38:36;0.0269739;0.041685;1.11077;-0.273216;73.6059;25.8072;234.686;32;0;0
2020-03-09 10:38:37;0.0265696;0.0393769;0.946656;0.054711;73.5627;25.8202;236.891;32.999;0;0
2020-03-09 10:38:38;0.0265435;0.040788;1.04145;0.710565;73.5256;25.8149;235.077;32.001;0;0
2020-03-09 10:38:40;0.0265157;0.0404831;0.743481;-0.273216;73.4206;25.8095;230.608;32;0;0
2020-03-09 10:38:41;0.0268745;0.0396885;0.824215;0.054711;73.4705;25.8284;216.843;32;0;0
2020-03-09 10:38:42;0.0264077;0.0392219;1.16401;-0.273216;73.554;25.8363;231.197;32;0;0
2020-03-09 10:38:43;0.0267574;0.0396939;0.998585;-0.601143;73.4064;25.8326;226.228;32.999;0;0
2020-03-09 10:38:44;0.0263146;0.0388305;1.38022;0.382638;73.5487;25.8413;237.146;32.001;0;0
2020-03-09 10:38:45;0.0264209;0.0394589;1.15469;0.054711;73.4136;25.8359;234.911;32;0;0
2020-03-09 10:38:46;0.0265804;0.0385224;1.19817;-0.273216;73.409;25.8475;234.954;32;0;0
2020-03-09 10:38:47;0.026235;0.0382675;0.98929;0.054711;73.3563;25.8468;226.093;32;0;0
2020-03-09 10:38:48;0.026432;0.0392502;1.36767;-0.273216;73.2523;25.8521;240.286;32;0;0
2020-03-09 10:38:49;0.0265072;0.0386743;0.55935;0.054711;73.1308;25.8603;205.825;32.999;0;0
2020-03-09 10:38:50;0.0258342;0.038856;0.611567;0.382638;73.1031;25.866;215.368;32.001;0;0
2020-03-09 10:38:51;0.026562;0.0402726;0.982344;0.382638;73.1944;25.8819;229.224;32;0;0
2020-03-09 10:38:52;0.0262667;0.0400204;1.00498;0.054711;73.1523;25.891;244.324;32;0;0
2020-03-09 10:38:53;0.0264137;0.0399868;0.822078;0.382638;73.1802;25.8959;222.529;32;0;0
2020-03-09 10:38:54;0.0262913;0.0407332;1.10339;0.054711;72.8284;25.8985;228.499;32.999;0;0
2020-03-09 10:38:55;0.0267811;0.0406823;1.34963;0.054711;73.0209;25.8986;229.049;32.001;0;0
2020-03-09 10:38:56;0.0266931;0.0406321;0.806087;0.054711;72.9113;25.9096;208.903;32;0;0
2020-03-09 10:38:57;0.0266484;0.0401339;1.18272;0.382638;72.9343;25.9149;233.416;32.999;0;0
2020-03-09 10:38:58;0.0265251;0.0392;0.749582;-0.273216;72.757;25.9167;231.344;32.001;0;0
2020-03-09 10:39:00;0.0274134;0.0405142;1.14349;-0.273216;72.8737;25.924;233.497;32;0;0
2020-03-09 10:39:01;0.0264826;0.0379948;0.835914;0.382638;72.8206;25.9227;249.971;32;0;0
2020-03-09 10:39:02;0.0269401;0.0393874;0.72799;-0.273216;72.8908;25.9082;237.5;32;0;0
2020-03-09 10:39:03;0.0268822;0.0392278;1.11981;-0.273216;72.803;25.9082;229.794;32;0;0
2020-03-09 10:39:04;0.026774;0.0380402;0.729307;0.054711;72.8258;25.9022;249.926;32;0;0
2020-03-09 10:39:05;0.0264559;0.0384579;0.721619;0.382638;72.8288;25.905;235.687;32;0;0
2020-03-09 10:39:06;0.0270864;0.0391805;0.831784;0.054711;72.7911;25.9003;251.604;32;0;0
2020-03-09 10:39:07;0.0265978;0.0382444;1.1359;0.054711;72.7429;25.8931;225.974;32;0;0
2020-03-09 10:39:08;0.026569;0.0394352;0.611573;0.054711;72.8077;25.8927;224.095;32.999;0;0
2020-03-09 10:39:09;0.026738;0.0391765;0.6287;0.382638;72.7173;25.8875;227.517;32.001;0;0
2020-03-09 10:39:10;0.0263875;0.0393791;0.544258;0.054711;72.724;25.8815;212.998;32;0;0
2020-03-09 10:39:11;0.0267345;0.0399736;0.605002;0.054711;72.8094;25.8747;221.357;32;0;0
2020-03-09 10:39:12;0.0267611;0.0402928;0.630925;0.054711;72.7242;25.8673;229.572;32.999;0;0
2020-03-09 10:39:13;0.0264347;0.0402268;0.46919;0.054711;72.7833;25.8674;205.527;32.001;0;0
2020-03-09 10:39:14;0.0270934;0.0410016;0.572351;0.054711;72.7639;25.8588;218.936;32;0;0
2020-03-09 10:39:15;0.0268223;0.040238;1.00303;0.054711;72.7448;25.8475;214.333;32.999;0;0
2020-03-09 10:39:16;0.0270898;0.0411864;0.918822;0.382638;72.8851;25.8509;207.583;32.001;0;0
2020-03-09 10:39:17;0.0268947;0.0408412;1.05673;0.054711;72.8706;25.8437;254.082;32;0;0
2020-03-09 10:39:18;0.0270122;0.0410237;1.34457;0.054711;72.7944;25.8515;228.955;32;0;0
2020-03-09 10:39:19;0.0269029;0.0410897;0.877376;0.054711;72.9026;25.8505;226.268;32;0;0
2020-03-09 10:39:20;0.0270904;0.040996;1.08519;0.054711;72.7731;25.8369;249.733;32.999;0;0
2020-03-09 10:39:21;0.0264276;0.0404223;1.37875;0.382638;72.8448;25.8305;244.231;32.001;0;0
2020-03-09 10:39:23;0.0272934;0.0414281;1.54073;0.382638;72.7948;25.8253;250.541;32;0;0
2020-03-09 10:39:24;0.0266698;0.0396924;1.18084;0.054711;72.9621;25.8265;231.502;32;0;0
2020-03-09 10:39:25;0.0266471;0.0409369;1.3578;0.054711;72.7879;25.829;222.73;32;0;0
2020-03-09 10:39:26;0.0271911;0.040613;0.997305;-0.273216;72.807;25.8308;210.276;32;0;0
2020-03-09 10:39:27;0.0268069;0.0398788;0.94291;0.382638;72.7654;25.8203;220.3;32;0;0
2020-03-09 10:39:28;0.0266282;0.0397991;1.51825;0.054711;72.9375;25.8285;239.833;32;0;0
2020-03-09 10:39:29;0.0270982;0.0406295;1.32304;0.054711;72.7858;25.8243;242.639;32;0;0
2020-03-09 10:39:30;0.0269911;0.0400788;1.00873;0.054711;72.8808;25.8225;229.461;31.001;0;0
2020-03-09 10:39:31;0.0268784;0.040621;1.55373;0.054711;72.8421;25.8162;252.681;31.999;0;0
2020-03-09 10:39:32;0.0269278;0.0397171;1.06553;-0.273216;72.9324;25.8245;217.463;32;0;0
2020-03-09 10:39:33;0.0266433;0.0399615;1.26819;0.382638;72.9154;25.8177;226.123;32;0;0
2020-03-09 10:39:34;0.026995;0.0401612;0.905868;-0.273216;72.815;25.811;219.516;32;0;0
2020-03-09 10:39:35;0.0270163;0.0405301;1.30281;0.054711;72.6583;25.805;232.727;32.999;0;0
2020-03-09 10:39:36;0.0265118;0.0394945;0.79411;-0.273216;72.8541;25.813;212.606;32.001;0;0
2020-03-09 10:39:37;0.0274011;0.0409307;1.36928;0.054711;72.9519;25.7973;227.42;32;0;0
2020-03-09 10:39:38;0.0270352;0.0407922;1.07014;0.382638;72.8809;25.8003;220.953;32;0;0
2020-03-09 10:39:39;0.0271028;0.0409883;1.31578;0.382638;72.8034;25.7953;231.306;32;0;0
2020-03-09 10:39:40;0.026744;0.0410165;1.19716;0.054711;72.5897;25.7921;229.368;32;0;0
2020-03-09 10:39:41;0.0266819;0.0403797;1.23076;0.054711;72.9676;25.7921;230.682;32;0;0
2020-03-09 10:39:42;0.0270463;0.0412933;1.3821;0.054711;72.737;25.7925;245.546;32;0;0
2020-03-09 10:39:44;0.0271378;0.0413109;1.26367;0.054711;72.6923;25.7925;241.977;32;0;0
2020-03-09 10:39:45;0.0267013;0.040641;1.32177;0.054711;72.7171;25.786;234.029;32.999;0;0
2020-03-09 10:39:46;0.0270353;0.0405989;0.872668;0.054711;72.6869;25.7921;212.528;32.001;0;0
2020-03-09 10:39:47;0.0268274;0.0404595;1.48891;-0.601143;72.6912;25.7828;242.931;31.001;0;0
2020-03-09 10:39:48;0.0269713;0.0400754;0.977756;0.054711;72.675;25.7943;231.752;32.9981;0;0
2020-03-09 10:39:49;0.0269498;0.0404102;1.32903;0.382638;72.8557;25.7872;240.998;32.001;0;0
2020-03-09 10:39:50;0.0269084;0.0392077;1.49722;0.054711;72.9492;25.7939;238.319;32;0;0
2020-03-09 10:39:51;0.0265361;0.0394349;1.01432;0.054711;72.8414;25.7844;230.546;32;0;0
2020-03-09 10:39:52;0.0269115;0.0401778;1.27211;0.382638;72.6657;25.78;229.179;32;0;0
2020-03-09 10:39:53;0.0268916;0.0396887;0.756464;0.054711;72.5938;25.7901;247.065;32.999;0;0
2020-03-09 10:39:54;0.0265507;0.0396546;1.31016;1.03849;72.6588;25.779;232.609;32.001;0;0
2020-03-09 10:39:55;0.0268417;0.0396833;1.48052;0.382638;72.8536;25.7892;247.245;32;0;0
2020-03-09 10:39:56;0.0267587;0.0395417;1.40848;-0.273216;72.811;25.7875;239.942;32;0;0
2020-03-09 10:39:57;0.0263289;0.0388551;0.694145;-0.273216;72.6264;25.7883;240.613;32;0;0
2020-03-09 10:39:58;0.0270477;0.0391578;0.643321;0.054711;72.7951;25.7831;218.818;32;0;0
2020-03-09 10:39:59;0.026421;0.0385366;0.930515;0.054711;72.7951;25.7865;228.11;32.999;0;0
2020-03-09 10:40:00;0.0271682;0.0397285;0.428143;0.054711;72.7301;25.78;210.14;32.001;0;0
2020-03-09 10:40:01;0.0265209;0.0389229;0.415269;0.054711;72.7999;25.7801;206.962;32;0;0
2020-03-09 10:40:02;0.0265151;0.0382435;0.721551;0.382638;72.8296;25.7791;224.259;32;0;0
2020-03-09 10:40:03;0.0270817;0.0400636;1.15218;0.054711;72.8877;25.7819;225.927;32;0;0
2020-03-09 10:40:05;0.0270355;0.038831;1.05844;0.382638;72.7474;25.7745;222.647;32;0;0
2020-03-09 10:40:06;0.0263603;0.039343;1.27072;0.054711;72.936;25.768;246.746;32;0;0
2020-03-09 10:40:07;0.0275756;0.0392904;0.694875;0.382638;72.8707;25.7704;226.916;32.999;0;0
2020-03-09 10:40:08;0.0266724;0.0390443;1.06225;0.054711;72.7363;25.7707;239.541;32.001;0;0
2020-03-09 10:40:09;0.0269949;0.0391326;0.837955;0.710565;72.7892;25.7634;241.097;32;0;0
2020-03-09 10:40:10;0.0268722;0.0397296;0.455715;0.054711;72.8932;25.7603;208.39;31.001;0;0
2020-03-09 10:40:11;0.0270392;0.0390257;1.13389;0.054711;72.8305;25.7573;231.721;31.999;0;0
2020-03-09 10:40:12;0.0264952;0.0392774;0.656294;-0.273216;72.8714;25.7657;223.845;32;0;0
2020-03-09 10:40:13;0.0273468;0.0396949;0.710701;0.054711;72.8179;25.766;216.181;32;0;0
2020-03-09 10:40:14;0.0269376;0.0394785;0.803718;0.054711;72.8194;25.7638;226.125;31.001;0;0
2020-03-09 10:40:15;0.026943;0.0397277;0.816438;0.054711;72.8888;25.7592;234.32;31.999;0;0
2020-03-09 10:40:16;0.0269836;0.0394991;1.20887;0.054711;72.8403;25.7622;231.304;32;0;0
2020-03-09 10:40:17;0.0269901;0.039659;1.23187;0.054711;72.866;25.7663;227.858;32.999;0;0
2020-03-09 10:40:18;0.0266969;0.0396781;0.770272;-0.273216;72.9691;25.7661;230.798;31.002;0;0
2020-03-09 10:40:19;0.027235;0.040297;1.10178;0.054711;72.9509;25.7552;218.783;31.999;0;0
2020-03-09 10:40:20;0.0267569;0.0398645;0.610177;0.054711;73.0213;25.7565;230.312;32;0;0
2020-03-09 10:40:21;0.0274443;0.0404502;1.09381;0.054711;72.9435;25.7706;248.404;32;0;0
2020-03-09 10:40:22;0.0269118;0.0399563;0.628698;0.054711;72.9251;25.7632;229.675;32;0;0
2020-03-09 10:40:23;0.0274846;0.0415567;1.03475;0.054711;72.9531;25.764;244.04;32;0;0
2020-03-09 10:40:24;0.0270559;0.0396144;0.821233;0.054711;73.0024;25.7563;224.601;32;0;0
2020-03-09 10:40:25;0.0272243;0.0410221;0.956504;0.054711;73.0557;25.7632;243.299;32;0;0
2020-03-09 10:40:26;0.0268968;0.0405298;0.780552;0.054711;73.0816;25.7632;226.343;32;0;0
2020-03-09 10:40:28;0.0275251;0.0403821;0.940356;0.054711;73.1442;25.7666;243.214;32;0;0
2020-03-09 10:40:29;0.0269922;0.0406619;0.94499;0.382638;73.1769;25.7658;226.783;32;0;0
2020-03-09 10:40:30;0.0271258;0.0404489;1.13315;0.382638;73.1653;25.7658;231.839;31.0007;0;0
2020-03-09 10:40:31;0.0263397;0.0402453;1.12503;0.054711;73.0431;25.7653;238.611;31.9993;0;0
2020-03-09 10:40:32;0.0271987;0.0402868;0.978749;0.054711;73.0548;25.7624;253.734;32;0;0
2020-03-09 10:40:33;0.0269984;0.0395742;0.443868;0.054711;73.0509;25.7687;218.601;32;0;0
2020-03-09 10:40:34;0.0269733;0.0399096;1.42295;0.054711;73.2347;25.7754;250.133;32;0;0
2020-03-09 10:40:35;0.0270452;0.0396126;1.25971;-0.273216;73.1124;25.759;233.5;32;0;0
2020-03-09 10:40:36;0.0266855;0.039198;0.842898;0.382638;73.051;25.7651;227.679;32;0;0
2020-03-09 10:40:37;0.0268029;0.039532;0.831543;-0.601143;73.188;25.768;237.253;32;0;0
2020-03-09 10:40:38;0.0267051;0.0397518;1.07899;0.054711;73.2151;25.7687;231.123;32;0;0
2020-03-09 10:40:39;0.0263133;0.0384357;0.793125;0.054711;73.1439;25.7656;241.2;32;0;0
2020-03-09 10:40:40;0.0270108;0.03973;1.22411;0.054711;73.2898;25.7655;237.904;32;0;0
2020-03-09 10:40:41;0.0266554;0.0391795;0.680471;0.054711;73.147;25.7688;211.304;32;0;0
2020-03-09 10:40:42;0.0268673;0.0394319;0.697785;0.054711;73.0838;25.76;231.502;32;0;0
2020-03-09 10:40:43;0.0263967;0.0387705;0.650063;-0.273216;73.2447;25.7696;233.646;32;0;0
2020-03-09 10:40:44;0.0269942;0.0396216;0.76815;0.382638;73.1983;25.7729;252.095;31.9993;0;0
2020-03-09 10:40:45;0.0267009;0.0398544;0.646318;-0.273216;73.1806;25.769;230.893;32.9993;0;0
2020-03-09 10:40:46;0.0271845;0.0405339;1.25552;-0.273216;73.2218;25.7665;222.121;32.0007;0;0
2020-03-09 10:40:48;0.026879;0.0402813;1.26581;0.710565;73.0996;25.7601;240.297;32;0;0
2020-03-09 10:40:49;0.0271741;0.0400413;0.931079;0.054711;73.2454;25.7741;224.75;32;0;0
2020-03-09 10:40:50;0.0269107;0.0413209;1.39018;0.054711;73.1991;25.7625;231.389;32;0;0
2020-03-09 10:40:51;0.0273233;0.0399625;1.18531;0.054711;73.381;25.7714;215.165;32;0;0
2020-03-09 10:40:52;0.0268999;0.0401154;1.19554;0.054711;73.284;25.7681;217.672;32;0;0
2020-03-09 10:40:53;0.0270848;0.0406086;1.26769;0.054711;73.3056;25.7697;228.457;32;0;0
2020-03-09 10:40:54;0.0270777;0.0400001;1.39949;0.054711;73.2557;25.7672;248.01;31.0007;0;0
2020-03-09 10:40:55;0.0268257;0.0400148;1.36315;-0.273216;73.2405;25.7582;232.725;31.9993;0;0
2020-03-09 10:40:56;0.0268951;0.0407783;0.854324;0.382638;73.3845;25.7656;231.248;32;0;0
2020-03-09 10:40:57;0.0272377;0.0404532;1.23429;0.382638;73.2915;25.7697;230.627;32;0;0
2020-03-09 10:40:58;0.0267937;0.0392036;1.30386;0.054711;73.3554;25.7685;233.419;32;0;0
2020-03-09 10:40:59;0.0270226;0.0406106;1.16139;0.382638;73.3073;25.7668;213.992;32;0;0
2020-03-09 10:41:00;0.0266029;0.0401401;1.33083;-0.273216;73.2936;25.7633;223.862;32;0;0
2020-03-09 10:41:01;0.026768;0.0402127;1.14505;0.054711;73.3294;25.7685;232.32;32;0;0
2020-03-09 10:41:02;0.02619;0.0389892;0.738772;-0.601143;73.3256;25.7719;228.231;31.0007;0;0
2020-03-09 10:41:03;0.0270427;0.0403348;1.265;-0.601143;73.3685;25.7719;224.169;31.9993;0;0
2020-03-09 10:41:04;0.0267987;0.0396716;1.20658;0.054711;73.2519;25.7725;231.129;32;0;0
2020-03-09 10:41:05;0.0265747;0.0395877;1.32868;0.382638;73.283;25.7701;236.666;31.0007;0;0
2020-03-09 10:41:06;0.0265576;0.0393589;1.30349;0.054711;73.2906;25.7673;244.434;32.9993;0;0
2020-03-09 10:41:07;0.0268069;0.0389244;1.34635;0.054711;73.3014;25.7673;230.767;32.0007;0;0
2020-03-09 10:41:09;0.026286;0.0396303;1.2975;0.054711;73.3115;25.7716;227.687;31.0007;0;0
2020-03-09 10:41:10;0.0271411;0.0388129;1.21572;0.054711;73.3992;25.7633;222.278;32.9986;0;0
2020-03-09 10:41:11;0.0263468;0.0386994;1.30617;0.054711;73.3863;25.7742;227.003;31.0015;0;0
2020-03-09 10:41:12;0.0268646;0.039621;1.1761;0.054711;73.3936;25.7655;236.904;31.9993;0;0
2020-03-09 10:41:13;0.0266185;0.0388316;1.05989;0.054711;73.3907;25.765;232.181;32;0;0
2020-03-09 10:41:14;0.0263437;0.0386054;1.55525;0.382638;73.3963;25.7614;251.381;32;0;0
2020-03-09 10:41:15;0.0266424;0.0393837;1.12862;0.054711;73.3705;25.7578;205.399;32;0;0
2020-03-09 10:41:16;0.0268304;0.0396367;1.21205;0.382638;73.4552;25.7595;243.982;32;0;0
2020-03-09 10:41:17;0.0262121;0.0385239;1.0209;0.054711;73.5745;25.7649;231.156;32;0;0
2020-03-09 10:41:18;0.0270509;0.0401776;1.34014;0.054711;73.6629;25.7674;237.466;32;0;0
2020-03-09 10:41:19;0.0264415;0.039875;1.3191;-0.273216;73.366;25.7555;231.626;32;0;0
